MSAF_KMeansCNMF_Laplacian

Bulletproof_MSAF_KMeansCNMF_Laplacian.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
Percent of ground truth boundaries found,0.3076923076923077
Average time between beats,0.6666650000000001

Clocks_MSAF_KMeansCNMF_Laplacian.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,NA,NA,NA,NA,NA,NA,NA
2,0.13931972789115646,5.33332,1,-5.194000272108843,5.33332,-5.194000272108843,0.0,0.13931972789115646
3,28.514104308390024,28.66682,4,-0.152715691609977,29.33356,-0.8194556916099742,26.6666,1.8475043083900253
4,54.61333333333334,54.668678,3,-0.055344666666663045,53.335348,1.2779853333333335,48.000488,6.61284533333334
5,72.49269841269842,72.666453,2,-0.17375458730158755,71.999788,0.4929104126984214,69.335308,3.157390412698419
6,116.00689342403628,115.999982,3,0.006911424036275093,117.333616,-1.3267225759637284,114.666348,1.3405454240362786
7,144.84607709750566,144.665929,2,0.18014809750565064,143.999264,0.8468130975056454,135.999284,8.846793097505667
8,177.40045351473924,177.332878,3,0.0675755147392465,178.666208,-1.2657544852607714,178.666208,-1.2657544852607714
9,192.9578231292517,192.666173,2,0.29165012925170686,191.999508,0.9583151292517016,199.999488,-7.0416648707483205
10,239.21197278911563,225.5111395,1,13.700833289115621,225.5111395,13.700833289115621,225.5111395,13.700833289115621
11,250.1253514739229,NA,NA,NA,NA,NA,NA,NA
Averages,,,,2.2025481858150635,,2.87586558742756,,4.883627883219955
Proximity Scores,,,,3.3038305382989406,,4.313809165664254,,7.3254601384802775
Percent of ground truth boundaries,0.45454545454545453
Percent of ground truth boundaries found,0.38461538461538464
Average time between beats,0.6666650000000001

CoolerThanMe_MSAF_KMeansCNMF_Laplacian.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,NA,NA,NA,NA,NA,NA,NA
2,0.13931972789115646,5.33332,1,-5.194000272108843,5.33332,-5.194000272108843,0.0,0.13931972789115646
3,24.752471655328797,24.666605,2,0.08586665532879678,23.99994,0.7525316553287986,26.6666,-1.9141283446712016
4,43.653514739229024,43.333833,2,0.31968173922902565,42.667168,0.9863467392290275,48.000488,-4.346973260770973
5,151.06902494331067,151.332943,4,-0.26391805668933443,151.999608,-0.9305830566893292,157.332928,-6.263903056689344
6,173.68526077097505,173.999553,2,-0.314292229024943,173.332888,0.3523727709750517,178.666208,-4.980947229024963
7,180.09396825396826,179.999538,3,0.09443025396825533,181.332868,-1.2388997460317341,178.666208,1.4277602539682448
8,213.20562358276644,NA,NA,NA,NA,NA,NA,NA
Averages,,,,1.0453648677248664,,1.575789040060464,,3.178838645502647
Proximity Scores,,,,1.5680512217153537,,2.363689469314369,,4.7682698889286925
Percent of ground truth boundaries,0.5
Percent of ground truth boundaries found,0.3076923076923077
Average time between beats,0.6666650000000001

Dynamite_MSAF_KMeansCNMF_Laplacian.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,NA,NA,NA,NA,NA,NA,NA
2,2.36843537414966,5.33332,1,-2.9648846258503396,5.33332,-2.9648846258503396,0.0,2.36843537414966
3,12.30657596371882,11.99997,3,0.30660596371882143,13.3333,-1.0267240362811787,5.33332,6.973255963718821
4,18.808163265306124,18.66662,1,0.14154326530612238,18.66662,0.14154326530612238,26.6666,-7.858436734693875
5,27.074467120181406,27.33334,2,-0.2588728798185933,26.6666,0.40786712018140747,26.6666,0.40786712018140747
6,51.22321995464853,51.335353,2,-0.11213304535147017,50.668688,0.5545319546485246,48.000488,3.2227319546485305
7,55.309931972789116,55.335343,4,-0.02541102721088606,56.002008,-0.6920760272108808,48.000488,7.3094439727891185
8,76.579410430839,76.666443,4,-0.08703256916099633,77.333108,-0.7536975691609911,69.335308,7.244102430839007
9,107.22975056689343,107.333033,2,-0.10328243310657115,106.666368,0.5633825668934236,114.666348,-7.43659743310657
10,114.84589569160998,114.666348,1,0.17954769160998296,114.666348,0.17954769160998296,114.666348,0.17954769160998296
11,144.05659863945579,143.999264,1,0.05733463945577455,143.999264,0.05733463945577455,135.999284,8.057314639455797
12,164.58303854875282,164.666243,4,-0.0832044512471839,165.332908,-0.7498694512471786,157.332928,7.250110548752815
13,184.83083900226757,184.666193,2,0.16464600226757398,183.999528,0.8313110022675687,178.666208,6.164631002267555
14,224.2118820861678,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.3737082161753597,,0.7435641625094478,,5.372706238851094
Proximity Scores,,,,0.5605637256723537,,1.1153490321367519,,8.059079505975406
Percent of ground truth boundaries,0.35714285714285715
Percent of ground truth boundaries found,0.38461538461538464
Average time between beats,0.6666650000000001

Fireflies_MSAF_KMeansCNMF_Laplacian.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,NA,NA,NA,NA,NA,NA,NA
2,2.693514739229025,5.33332,1,-2.6398052607709745,5.33332,-2.6398052607709745,5.33332,-2.6398052607709745
3,6.6873469387755105,6.66665,3,0.02069693877551071,7.99998,-1.3126330612244894,5.33332,1.3540269387755108
4,15.696689342403628,15.99996,1,-0.3032706575963715,15.99996,-0.3032706575963715,5.33332,10.36336934240363
5,50.01578231292517,50.001638,4,0.014144312925168379,50.668688,-0.6529056870748349,48.000488,2.015294312925171
6,60.04680272108843,60.001998,3,0.044804721088432586,61.335328,-1.288525278911564,69.335308,-9.288505278911565
7,62.69387755102041,62.668658,3,0.025219551020406072,64.001988,-1.3081104489795905,69.335308,-6.641430448979591
8,70.03138321995465,70.001428,2,0.029955219954644008,69.335308,0.6960752199546505,69.335308,0.6960752199546505
9,132.72526077097507,132.666911,4,0.058349770975070214,133.333576,-0.6083152290249245,135.999284,-3.2740232290249196
10,137.36925170068028,137.332614,3,0.03663770068027361,138.665944,-1.2966922993197159,135.999284,1.3699677006802915
11,147.02875283446713,147.33268,2,-0.30392716553288324,146.665924,0.36282883446713754,157.332928,-10.304175165532882
12,150.00090702947847,149.999613,2,0.0012940294784584694,149.332948,0.6679590294784816,157.332928,-7.3320209705215404
13,200.71328798185942,200.666153,2,0.04713498185941489,199.999488,0.7137999818594096,199.999488,0.7137999818594096
14,208.51519274376417,208.666133,2,-0.15094025623582752,207.999468,0.5157247437641672,199.999488,8.51570474376416
15,226.85895691609977,225.5111395,1,1.3478174160997582,225.5111395,1.3478174160997582,225.5111395,1.3478174160997582
16,230.43482993197279,225.5111395,1,4.923690431972773,225.5111395,4.923690431972773,225.5111395,4.923690431972773
17,234.05714285714285,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.6631792276643977,,1.2425435720332563,,4.718647096145122
Proximity Scores,,,,0.9947713284249176,,1.8638200175999282,,7.07798833918853
Percent of ground truth boundaries,0.47058823529411764
Percent of ground truth boundaries found,0.6153846153846154
Average time between beats,0.6666650000000001

OverMyHead_MSAF_KMeansCNMF_Laplacian.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,NA,NA,NA,NA,NA,NA,NA
2,0.8359183673469388,5.33332,1,-4.497401632653061,5.33332,-4.497401632653061,0.0,0.8359183673469388
3,9.102222222222222,9.33331,3,-0.23108777777777867,7.99998,1.1022422222222223,5.33332,3.7689022222222226
4,33.436734693877554,33.333802,3,0.10293269387755544,34.666832,-1.2300973061224454,26.6666,6.770134693877555
5,54.706213151927436,54.668678,3,0.03753515192743606,56.002008,-1.2957948480725605,48.000488,6.705725151927439
6,88.3287074829932,87.999748,1,0.32895948299319855,87.999748,0.32895948299319855,90.666408,-2.337700517006809
7,127.70975056689342,128.000256,1,-0.2905054331065884,128.000256,-0.2905054331065884,135.999284,-8.28953343310657
8,140.10920634920635,139.999274,3,0.10993234920633199,141.332604,-1.2233976507936575,135.999284,4.109922349206357
9,162.35392290249433,162.666248,1,-0.3123250975056635,162.666248,-0.3123250975056635,157.332928,5.020994902494323
10,182.55528344671202,182.666198,3,-0.11091455328798361,181.332868,1.2224154467120343,178.666208,3.889075446712013
11,195.001179138322,195.332833,2,-0.3316538616780065,194.666168,0.33501113832198826,199.999488,-4.9983088616780265
12,213.11274376417234,213.332788,1,-0.22004423582765753,213.332788,-0.22004423582765753,221.421068,-8.308324235827655
13,235.21814058956917,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.5975720245310238,,1.0961994994846433,,5.003140016491447
Proximity Scores,,,,0.8963602776972298,,1.644303359985365,,7.504728786559135
Percent of ground truth boundaries,0.23076923076923078
Percent of ground truth boundaries found,0.23076923076923078
Average time between beats,0.6666650000000001

Solo_MSAF_KMeansCNMF_Laplacian.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,NA,NA,NA,NA,NA,NA,NA
2,0.09287981859410431,5.33332,1,-5.240440181405895,5.33332,-5.240440181405895,0.0,0.09287981859410431
3,15.32517006802721,15.333295,4,-0.008124931972789184,15.99996,-0.6747899319727892,5.33332,9.991850068027212
4,15.789569160997733,15.99996,1,-0.21039083900226707,15.99996,-0.21039083900226707,5.33332,10.456249160997732
5,20.897959183673468,20.666615,4,0.23134418367346754,21.33328,-0.43532081632653075,26.6666,-5.768640816326531
6,42.120997732426304,42.000503,4,0.12049473242630171,42.667168,-0.546170267573693,48.000488,-5.8794902675736935
7,43.049795918367344,43.333833,2,-0.28403708163265406,42.667168,0.3826279183673478,48.000488,-4.950692081632653
8,46.25414965986395,46.000493,2,0.2536566598639496,45.333828,0.9203216598639514,48.000488,-1.7463383401360488
9,57.817687074829934,58.002003,4,-0.18431592517006834,58.668668,-0.8509809251700631,48.000488,9.817199074829936
10,61.486439909297054,61.335328,1,0.15111190929705742,61.335328,0.15111190929705742,69.335308,-7.848868090702943
11,67.9415873015873,68.001978,3,-0.0603906984126894,66.668648,1.2729393015873,69.335308,-1.393720698412693
12,68.87038548752834,68.668643,4,0.20174248752833535,69.335308,-0.4649225124716594,69.335308,-0.4649225124716594
13,71.19238095238096,71.333668,4,-0.14128704761904487,71.999788,-0.8074070476190371,69.335308,1.8570729523809604
14,73.93233560090702,73.999783,4,-0.06744739909296982,74.666448,-0.7341123990929788,69.335308,4.597027600907026
15,97.47736961451247,97.333058,3,0.14431161451247476,98.666388,-1.189018385487529,90.666408,6.810961614512465
16,115.4960544217687,115.333165,2,0.16288942176871046,114.666348,0.8297064217687051,114.666348,0.8297064217687051
17,120.55800453514739,120.666941,2,-0.10893646485260433,120.000276,0.5577285351473904,114.666348,5.891656535147391
18,141.3166439909297,141.332604,1,-0.015960009070312253,141.332604,-0.015960009070312253,135.999284,5.3173599909297025
19,142.70984126984126,142.665934,3,0.043907269841270136,143.999264,-1.2894227301587478,135.999284,6.710557269841274
20,145.96063492063493,145.999259,4,-0.03862407936506429,146.665924,-0.705289079365059,135.999284,9.961350920634942
21,147.35383219954647,147.33268,2,0.021152199546463635,146.665924,0.6879081995464844,157.332928,-9.979095800453536
22,147.818231292517,147.999436,3,-0.18120470748300477,146.665924,1.1523072925170084,157.332928,-9.514696707483012
23,148.74702947845805,148.666192,4,0.08083747845805078,149.332948,-0.5859185215419416,157.332928,-8.585898521541964
24,152.41578231292516,152.666273,2,-0.25049068707483,151.999608,0.4161743129251647,157.332928,-4.91714568707485
25,171.78122448979593,171.999558,3,-0.21833351020407576,170.666228,1.1149964897959421,178.666208,-6.88498351020408
26,172.24562358276643,171.999558,3,0.24606558276641977,173.332888,-1.0872644172335697,178.666208,-6.420584417233584
27,179.67600907029478,179.999538,3,-0.32352892970521907,178.666208,1.0098010702947704,178.666208,1.0098010702947704
28,202.98884353741497,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.34580869352869187,,0.8974242759462767,,5.680721151927441
Proximity Scores,,,,0.5187143370788805,,1.3461397792688632,,8.521103030648739
Percent of ground truth boundaries,0.32142857142857145
Percent of ground truth boundaries found,0.6923076923076923
Average time between beats,0.6666650000000001
